grabNumber,grabMsec,deviceSec,deviceUsec,cameraProperties,episode
1333,187383,25330,223593,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1334,187508,25330,348584,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1335,187633,25330,473574,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1336,187758,25330,598565,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1337,187883,25330,723556,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1338,188008,25330,848547,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1339,188133,25330,973538,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1340,188258,25331,98529,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1341,188383,25331,223520,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1342,188508,25331,348511,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1343,188633,25331,473502,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1344,188757,25331,598492,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1345,188882,25331,723483,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1346,189007,25331,848474,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1347,189132,25331,973465,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1348,189257,25332,98456,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1349,189382,25332,223447,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1350,189507,25332,348438,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1351,189632,25332,473429,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1352,189757,25332,598420,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1353,189882,25332,723410,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1354,190007,25332,848401,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1355,190132,25332,973392,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1356,190257,25333,98383,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1357,190382,25333,223374,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1358,190507,25333,348365,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1359,190632,25333,473356,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1360,190757,25333,598347,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1361,190882,25333,723337,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1362,191007,25333,848328,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1363,191132,25333,973319,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1364,191257,25334,98310,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1365,191382,25334,223301,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1366,191507,25334,348292,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1367,191632,25334,473283,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1368,191757,25334,598274,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1369,191882,25334,723265,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1370,192007,25334,848256,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1371,192132,25334,973246,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1372,192257,25335,98237,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1373,192382,25335,223228,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1374,192507,25335,348219,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1375,192632,25335,473210,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1376,192757,25335,598201,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1377,192882,25335,723192,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1378,193007,25335,848183,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1379,193132,25335,973174,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1380,193257,25336,98164,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1381,193382,25336,223155,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1382,193507,25336,348146,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1383,193632,25336,473137,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1384,193757,25336,598128,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1385,193882,25336,723119,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1386,194007,25336,848110,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1387,194132,25336,973101,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1388,194257,25337,98091,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1389,194382,25337,223082,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1390,194507,25337,348073,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1391,194632,25337,473064,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1392,194757,25337,598055,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1393,194882,25337,723046,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1394,195007,25337,848037,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1395,195132,25337,973028,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1396,195257,25338,98019,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1397,195382,25338,223009,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1398,195507,25338,348000,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1399,195632,25338,472991,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1400,195757,25338,597982,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1401,195882,25338,722973,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.016.
1402,196007,25338,847964,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.016.
1403,196132,25338,972955,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.017.
1404,196257,25339,97946,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.017.
1405,196382,25339,222936,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.017.
1406,196507,25339,347927,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.017.
1407,196632,25339,472918,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.017.
1408,196757,25339,597909,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.017.
1409,196882,25339,722900,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.017.
1410,197007,25339,847891,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.017.
1411,197132,25339,972882,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.017.
1412,197257,25340,97873,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.017.
1413,197382,25340,222864,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.017.
1414,197507,25340,347854,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.017.
1415,197632,25340,472845,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.017.
1416,197757,25340,597836,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.017.
1417,197882,25340,722827,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.017.
1418,198007,25340,847818,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.017.
1419,198132,25340,972809,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.017.
1420,198257,25341,97800,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.017.
